#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_021352.1",2697771,2699000,"-",69622820,,"C629_RS12595","WP_003857953.1",409,"MULTISPECIES: sodium/hydrogen exchanger"
"chromosome","NC_021352.1",2699282,2701387,"-",69622821,"nrdE","C629_RS12600","WP_003857952.1",701,"MULTISPECIES: class 1b ribonucleoside-diphosphate reductase subunit alpha"
"chromosome","NC_021352.1",2701488,2701934,"-",69622822,"nrdI","C629_RS12605","WP_003857951.1",148,"MULTISPECIES: class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI"
"chromosome","NC_021352.1",2702223,2702456,"-",69622823,"nrdH","C629_RS12610","WP_003857948.1",77,"MULTISPECIES: glutaredoxin-like protein NrdH"
"chromosome","NC_021352.1",2703027,2703149,"-",69622824,"ykgO","C629_RS12615","WP_003857945.1",40,"MULTISPECIES: type B 50S ribosomal protein L36"
"chromosome","NC_021352.1",2703353,2704186,"+",69622825,"nadE","C629_RS12620","WP_003857936.1",277,"ammonia-dependent NAD(+) synthetase"
"chromosome","NC_021352.1",2704183,2704932,"-",69622826,,"C629_RS12625","WP_003857935.1",249,"MULTISPECIES: fructosamine kinase family protein"
"chromosome","NC_021352.1",2704935,2705348,"-",69622827,,"C629_RS12630","WP_003857931.1",137,"MULTISPECIES: pyridoxamine 5\\'-phosphate oxidase family protein"
"chromosome","NC_021352.1",2705430,2706452,"-",69622828,,"C629_RS12635","WP_034982837.1",340,"MULTISPECIES: oxidoreductase"
"chromosome","NC_021352.1",2707363,2708088,"-",69622830,,"C629_RS12645","WP_003857927.1",241,"MULTISPECIES: DsbA family protein"
"chromosome","NC_021352.1",2708303,2709967,"-",69622831,"pgm","C629_RS12650","WP_003857926.1",554,"MULTISPECIES: phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)"
"chromosome","NC_021352.1",2710067,2710357,"+",69622832,,"C629_RS12655","WP_003857924.1",96,"MULTISPECIES: fluoride efflux transporter family protein"
"chromosome","NC_021352.1",2710354,2710680,"+",69622833,,"C629_RS12660","WP_003857922.1",108,"MULTISPECIES: CrcB family protein"
"chromosome","NC_021352.1",2710690,2711484,"+",69622834,,"C629_RS12665","WP_003857919.1",264,"MULTISPECIES: putative hydro-lyase"
"chromosome","NC_021352.1",2711481,2712197,"-",69622835,,"C629_RS12670","WP_003857917.1",238,"MULTISPECIES: DUF1648 domain-containing protein"
"chromosome","NC_021352.1",2712292,2713680,"-",69622836,,"C629_RS12675","WP_003857916.1",462,"MULTISPECIES: dicarboxylate/amino acid:cation symporter"
"chromosome","NC_021352.1",2714024,2716585,"-",69622837,,"C629_RS12680","WP_003857914.1",853,"MULTISPECIES: FtsX-like permease family protein"
"chromosome","NC_021352.1",2716585,2717439,"-",69622838,,"C629_RS12685","WP_006285568.1",284,"MULTISPECIES: ABC transporter ATP-binding protein"
"chromosome","NC_021352.1",2723780,2724622,"+",69622842,,"C629_RS12710","WP_003857717.1",280,"MULTISPECIES: sugar phosphate isomerase/epimerase"
"chromosome","NC_021352.1",2724635,2725669,"+",69622843,,"C629_RS12715","WP_003857718.1",344,"MULTISPECIES: Gfo/Idh/MocA family oxidoreductase"
"chromosome","NC_021352.1",2725773,2726936,"+",69622844,,"C629_RS12720","WP_003857719.1",387,"MULTISPECIES: Gfo/Idh/MocA family oxidoreductase"
"chromosome","NC_021352.1",2726936,2727784,"+",69622845,,"C629_RS12725","WP_003857720.1",282,"MULTISPECIES: sugar phosphate isomerase/epimerase"
"chromosome","NC_021352.1",2727919,2728380,"-",69622846,,"C629_RS12730","WP_003857721.1",153,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",2728556,2730007,"-",69622847,,"C629_RS12735","WP_003857722.1",483,"MULTISPECIES: glycoside-pentoside-hexuronide (GPH):cation symporter"
"chromosome","NC_021352.1",2730599,2731126,"+",69622848,,"C629_RS12740","WP_006287698.1",175,"MULTISPECIES: methyltransferase domain-containing protein"
"chromosome","NC_021352.1",2737141,2738397,"-",69622852,"murA","C629_RS12760","WP_003857072.1",418,"MULTISPECIES: UDP-N-acetylglucosamine 1-carboxyvinyltransferase"
"chromosome","NC_021352.1",2738458,2739030,"+",69622853,,"C629_RS12765","WP_003857070.1",190,"MULTISPECIES: cob(I)yrinic acid a,c-diamide adenosyltransferase"
"chromosome","NC_021352.1",2739090,2739935,"-",69622854,,"C629_RS12770","WP_003857068.1",281,"MULTISPECIES: LuxR C-terminal-related transcriptional regulator"
"chromosome","NC_021352.1",2740633,2741568,"+",69622855,"cysK","C629_RS12780","WP_003857063.1",311,"MULTISPECIES: cysteine synthase A"
"chromosome","NC_021352.1",2741745,2742311,"+",69622856,"cysE","C629_RS12785","WP_006286028.1",188,"MULTISPECIES: serine O-acetyltransferase"
"chromosome","NC_021352.1",2742467,2742757,"-",69622857,,"C629_RS12790","WP_003857060.1",96,"MULTISPECIES: GNAT family N-acetyltransferase"
"chromosome","NC_021352.1",2743175,2744059,"-",69622860,"sucD","C629_RS12805","WP_003863158.1",294,"MULTISPECIES: succinate--CoA ligase subunit alpha"
"chromosome","NC_021352.1",2744081,2745277,"-",69622861,"sucC","C629_RS12810","WP_034982847.1",398,"MULTISPECIES: ADP-forming succinate--CoA ligase subunit beta"
"chromosome","NC_021352.1",2746096,2746833,"-",69622864,,"C629_RS12825","WP_003858951.1",245,"MULTISPECIES: DsbA family oxidoreductase"
"chromosome","NC_021352.1",2746904,2747725,"-",69622865,,"C629_RS12830","WP_003858949.1",273,"MULTISPECIES: alpha/beta hydrolase"
"chromosome","NC_021352.1",2748075,2749583,"-",69622867,,"C629_RS12840","WP_003858947.1",502,"MULTISPECIES: acetyl-CoA hydrolase/transferase family protein"
"chromosome","NC_021352.1",2750075,2751220,"+",69622868,"dusB","C629_RS12845","WP_003858945.1",381,"MULTISPECIES: tRNA dihydrouridine synthase DusB"
"chromosome","NC_021352.1",2751335,2752069,"+",69622869,"phoU","C629_RS12850","WP_034982845.1",244,"phosphate signaling complex protein PhoU"
"chromosome","NC_021352.1",2752151,2752924,"-",69622870,"pstB","C629_RS12855","WP_003858942.1",257,"MULTISPECIES: phosphate ABC transporter ATP-binding protein PstB"
"chromosome","NC_021352.1",2752960,2753883,"-",69622871,"pstA","C629_RS12860","WP_003858940.1",307,"MULTISPECIES: phosphate ABC transporter permease PstA"
"chromosome","NC_021352.1",2753898,2754965,"-",69622872,"pstC","C629_RS12865","WP_003858938.1",355,"MULTISPECIES: phosphate ABC transporter permease subunit PstC"
"chromosome","NC_021352.1",2755110,2756237,"-",69622873,"pstS","C629_RS12870","WP_003858936.1",375,"phosphate ABC transporter substrate-binding protein PstS"
"chromosome","NC_021352.1",2756532,2757410,"-",69622874,"mshD","C629_RS12875","WP_003858934.1",292,"MULTISPECIES: mycothiol synthase"
"chromosome","NC_021352.1",2757494,2758255,"+",69622875,,"C629_RS12880","WP_006286011.1",253,"MULTISPECIES: DUF2993 domain-containing protein"
"chromosome","NC_021352.1",2758252,2759370,"-",69622876,,"C629_RS12885","WP_003858930.1",372,"MULTISPECIES: diacylglycerol kinase family lipid kinase"
"chromosome","NC_021352.1",2759369,2760058,"+",69622877,,"C629_RS12890","WP_003858928.1",229,"MULTISPECIES: FABP family protein"
"chromosome","NC_021352.1",2760327,2761271,"-",69622878,,"C629_RS12895","WP_003858927.1",314,"MULTISPECIES: aminodeoxychorismate lyase"
"chromosome","NC_021352.1",2761361,2762482,"+",69622879,,"C629_RS12900","WP_003858925.1",373,"MULTISPECIES: folate-binding protein YgfZ"
"chromosome","NC_021352.1",2762704,2762919,"+",69622880,,"C629_RS12905","WP_003858923.1",71,"MULTISPECIES: DUF3073 domain-containing protein"
"chromosome","NC_021352.1",2763282,2764487,"-",69622881,,"C629_RS12910","WP_080639017.1",401,"MULTISPECIES: IS30 family transposase"
"chromosome","NC_021352.1",2765212,2766288,"-",69622882,"purM","C629_RS12915","WP_003854024.1",358,"MULTISPECIES: phosphoribosylformylglycinamidine cyclo-ligase"
"chromosome","NC_021352.1",2766413,2767897,"-",69622883,"purF","C629_RS12920","WP_006285860.1",494,"MULTISPECIES: amidophosphoribosyltransferase"
"chromosome","NC_021352.1",2768013,2768390,"-",69622884,,"C629_RS12925","WP_003854021.1",125,"MULTISPECIES: sterol carrier family protein"
"chromosome","NC_021352.1",2768428,2769435,"+",69622885,,"C629_RS12930","WP_003854020.1",335,"MULTISPECIES: acyl-CoA thioesterase"
"chromosome","NC_021352.1",2769479,2770243,"-",69622886,,"C629_RS12935","WP_003854018.1",254,"MULTISPECIES: hemolysin III family protein"
"chromosome","NC_021352.1",2770344,2772632,"-",69622887,"purL","C629_RS12940","WP_003854014.1",762,"MULTISPECIES: phosphoribosylformylglycinamidine synthase subunit PurL"
"chromosome","NC_021352.1",2772646,2773317,"-",69622888,"purQ","C629_RS12945","WP_003854012.1",223,"MULTISPECIES: phosphoribosylformylglycinamidine synthase subunit PurQ"
"chromosome","NC_021352.1",2773314,2773559,"-",69622889,"purS","C629_RS12950","WP_003854010.1",81,"MULTISPECIES: phosphoribosylformylglycinamidine synthase subunit PurS"
"chromosome","NC_021352.1",2773647,2774126,"-",69622890,,"C629_RS12955","WP_003854009.1",159,"MULTISPECIES: glutathione peroxidase"
"chromosome","NC_021352.1",2774314,2777100,"+",69622891,,"C629_RS12960","WP_003854007.1",928,"ExeM/NucH family extracellular endonuclease"
"chromosome","NC_021352.1",2777484,2778173,"-",69622892,,"C629_RS12965","WP_003854006.1",229,"MULTISPECIES: DUF2334 domain-containing protein"
"chromosome","NC_021352.1",2778218,2779558,"-",69622893,,"C629_RS12970","WP_003854002.1",446,"MULTISPECIES: C4-dicarboxylate transporter DctA"
"chromosome","NC_021352.1",2779885,2782005,"-",69622894,,"C629_RS12975","WP_003854000.1",706,"MULTISPECIES: S9 family peptidase"
"chromosome","NC_021352.1",2782138,2783031,"-",69622895,,"C629_RS12980","WP_003853998.1",297,"MULTISPECIES: phosphoribosylaminoimidazolesuccinocarboxamide synthase"
"chromosome","NC_021352.1",2783857,2785296,"-",69622896,"purB","C629_RS12985","WP_173328348.1",479,"MULTISPECIES: adenylosuccinate lyase"
"chromosome","NC_021352.1",2785331,2786440,"-",69622897,,"C629_RS12990","WP_006285864.1",369,"MULTISPECIES: pyridoxal phosphate-dependent aminotransferase"
"chromosome","NC_021352.1",2786511,2787776,"-",69622898,"purD","C629_RS12995","WP_003853991.1",421,"MULTISPECIES: phosphoribosylamine--glycine ligase"
"chromosome","NC_021352.1",2787941,2788351,"+",69622899,,"C629_RS13000","WP_003853989.1",136,"MULTISPECIES: HIT family protein"
"chromosome","NC_021352.1",2788695,2789450,"-",69622900,,"C629_RS13005","WP_003853988.1",251,"MULTISPECIES: class I SAM-dependent methyltransferase"
"chromosome","NC_021352.1",2789508,2790953,"-",69622901,,"C629_RS13010","WP_003853987.1",481,"MULTISPECIES: peptide MFS transporter"
"chromosome","NC_021352.1",2791069,2792340,"+",69622902,,"C629_RS13015","WP_003853986.1",423,"MULTISPECIES: adenosylmethionine--8-amino-7-oxononanoate transaminase"
"chromosome","NC_021352.1",2792344,2793018,"+",69622903,"bioD","C629_RS13020","WP_003853985.1",224,"MULTISPECIES: dethiobiotin synthase"
"chromosome","NC_021352.1",2792996,2794453,"-",69622904,,"C629_RS13025","WP_003853984.1",485,"MULTISPECIES: HAMP domain-containing histidine kinase"
"chromosome","NC_021352.1",2794462,2795169,"-",69622905,,"C629_RS13030","WP_003853983.1",235,"MULTISPECIES: response regulator transcription factor"
"chromosome","NC_021352.1",2795289,2796044,"-",69622906,,"C629_RS13035","WP_003853982.1",251,"MULTISPECIES: MerR family transcriptional regulator"
"chromosome","NC_021352.1",2796092,2797123,"-",69622907,,"C629_RS13040","WP_003853981.1",343,"MULTISPECIES: D-TA family PLP-dependent enzyme"
"chromosome","NC_021352.1",2797120,2798859,"-",69622908,,"C629_RS13045","WP_003853979.1",579,"MULTISPECIES: pyruvate dehydrogenase"
"chromosome","NC_021352.1",2799320,2800804,"+",69622909,,"C629_RS13050","WP_003853978.1",494,"MULTISPECIES: MFS transporter"
"chromosome","NC_021352.1",2800794,2801327,"+",69622910,,"C629_RS13055","WP_003853976.1",177,"MULTISPECIES: TetR family transcriptional regulator"
"chromosome","NC_021352.1",2801351,2802673,"+",69622911,,"C629_RS13060","WP_003853974.1",440,"MULTISPECIES: MFS transporter"
"chromosome","NC_021352.1",2802692,2804836,"-",69622912,,"C629_RS13065","WP_003853972.1",714,"family 16 glycosylhydrolase"
"chromosome","NC_021352.1",2805008,2806786,"-",69622913,,"C629_RS13070","WP_003853970.1",592,"MULTISPECIES: FAD-dependent oxidoreductase"
"chromosome","NC_021352.1",2806818,2808491,"-",69622914,,"C629_RS13075","WP_003853968.1",557,"MULTISPECIES: FAD-dependent oxidoreductase"
"chromosome","NC_021352.1",2808484,2809575,"-",69622915,,"C629_RS13080","WP_003853967.1",363,"MULTISPECIES: alcohol dehydrogenase catalytic domain-containing protein"
"chromosome","NC_021352.1",2809577,2809870,"-",69622916,,"C629_RS13085","WP_003853965.1",97,"MULTISPECIES: YciI family protein"
"chromosome","NC_021352.1",2809918,2811270,"-",69622917,,"C629_RS13090","WP_003853963.1",450,"MULTISPECIES: MHS family MFS transporter"
"chromosome","NC_021352.1",2811575,2812462,"-",69622918,,"C629_RS13095","WP_003853962.1",295,"MULTISPECIES: LysR family transcriptional regulator"
"chromosome","NC_021352.1",2812859,2813821,"-",69622919,,"C629_RS13100","WP_031511921.1",320,"MULTISPECIES: diaminopimelate dehydrogenase"
"chromosome","NC_021352.1",2813888,2814703,"+",69622920,,"C629_RS13105","WP_003853958.1",271,"PHB depolymerase family esterase"
"chromosome","NC_021352.1",2814690,2815505,"-",69622921,,"C629_RS13110","WP_003853955.1",271,"MULTISPECIES: Cof-type HAD-IIB family hydrolase"
"chromosome","NC_021352.1",2815580,2816011,"-",69622922,,"C629_RS13115","WP_031511924.1",143,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",2816259,2816660,"+",69622923,,"C629_RS13120","WP_003853941.1",133,"MULTISPECIES: helix-turn-helix transcriptional regulator"
"chromosome","NC_021352.1",2817088,2818557,"+",69622925,,"C629_RS13130","WP_003853939.1",489,"MULTISPECIES: threonine/serine exporter family protein"
"chromosome","NC_021352.1",2818637,2818966,"+",69622926,,"C629_RS13135","WP_003853934.1",109,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",2818979,2820436,"+",69622927,,"C629_RS13140","WP_003853933.1",485,"MULTISPECIES: trehalose-6-phosphate synthase"
"chromosome","NC_021352.1",2820433,2820921,"+",69622928,,"C629_RS13145","WP_003853932.1",162,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",2820976,2821746,"+",69622929,"otsB","C629_RS13150","WP_003853930.1",256,"MULTISPECIES: trehalose-phosphatase"
"chromosome","NC_021352.1",2821779,2822861,"-",69622930,,"C629_RS13155","WP_034982859.1",360,"MULTISPECIES: LacI family DNA-binding transcriptional regulator"
"chromosome","NC_021352.1",2822962,2823900,"+",69622931,,"C629_RS13160","WP_003853927.1",312,"MULTISPECIES: metal ABC transporter solute-binding protein"
"chromosome","NC_021352.1",2823911,2824603,"+",69622932,,"C629_RS13165","WP_003853925.1",230,"MULTISPECIES: metal ABC transporter ATP-binding protein"
"chromosome","NC_021352.1",2824604,2825485,"+",69622933,,"C629_RS13170","WP_003853923.1",293,"MULTISPECIES: metal ABC transporter permease"
"chromosome","NC_021352.1",2825983,2827683,"-",69622934,,"C629_RS13180","WP_003853918.1",566,"MULTISPECIES: FAD-dependent oxidoreductase"
"chromosome","NC_021352.1",2827684,2828493,"-",69622935,,"C629_RS13185","WP_003853916.1",269,"MULTISPECIES: TIM barrel protein"
"chromosome","NC_021352.1",2828506,2829570,"-",69622936,,"C629_RS13190","WP_003853914.1",354,"MULTISPECIES: Gfo/Idh/MocA family oxidoreductase"
"chromosome","NC_021352.1",2829571,2830884,"-",69622937,,"C629_RS13195","WP_003853912.1",437,"MFS transporter"
"chromosome","NC_021352.1",2831050,2831820,"-",69622938,,"C629_RS13200","WP_230471419.1",256,"MULTISPECIES: IclR family transcriptional regulator"
"chromosome","NC_021352.1",2831878,2832819,"-",69622939,"rlmB","C629_RS13205","WP_003853908.1",313,"MULTISPECIES: 23S rRNA (guanosine(2251)-2\\'-O)-methyltransferase RlmB"
"chromosome","NC_021352.1",2832851,2834233,"-",69622940,"cysS","C629_RS13210","WP_003853905.1",460,"cysteine--tRNA ligase"
"chromosome","NC_021352.1",2834276,2836261,"-",69622941,,"C629_RS13215","WP_003853903.1",661,"MULTISPECIES: sucrose-specific PTS transporter subunit IIBC"
"chromosome","NC_021352.1",2836412,2837713,"-",69622942,"scrB","C629_RS13220","WP_074469688.1",433,"MULTISPECIES: sucrose-6-phosphate hydrolase"
"chromosome","NC_021352.1",2837731,2838492,"-",69622943,"nagB","C629_RS13225","WP_003853900.1",253,"MULTISPECIES: glucosamine-6-phosphate deaminase"
"chromosome","NC_021352.1",2838533,2839699,"-",69622944,,"C629_RS13230","WP_003853898.1",388,"MULTISPECIES: N-acetylglucosamine-6-phosphate deacetylase"
"chromosome","NC_021352.1",2839914,2840852,"+",69622945,,"C629_RS13235","WP_003853896.1",312,"MULTISPECIES: dihydrodipicolinate synthase family protein"
"chromosome","NC_021352.1",2840865,2841776,"+",69622946,,"C629_RS13240","WP_003853894.1",303,"MULTISPECIES: ROK family protein"
"chromosome","NC_021352.1",2841819,2842517,"+",69622947,,"C629_RS13245","WP_003853892.1",232,"MULTISPECIES: N-acetylmannosamine-6-phosphate 2-epimerase"
"chromosome","NC_021352.1",2842803,2844020,"-",69622948,,"C629_RS13250","WP_003853890.1",405,"MULTISPECIES: glycoside hydrolase"
"chromosome","NC_021352.1",2844010,2844732,"-",69622949,,"C629_RS13255","WP_003853889.1",240,"MULTISPECIES: FadR family transcriptional regulator"
"chromosome","NC_021352.1",2845040,2846650,"+",69622950,,"C629_RS13260","WP_003853886.1",536,"MULTISPECIES: ABC transporter substrate-binding protein"
"chromosome","NC_021352.1",2846831,2847796,"+",69622951,,"C629_RS13265","WP_003853884.1",321,"MULTISPECIES: ABC transporter permease"
"chromosome","NC_021352.1",2847797,2849800,"+",69622952,,"C629_RS13270","WP_003853882.1",667,"MULTISPECIES: dipeptide/oligopeptide/nickel ABC transporter permease/ATP-binding protein"
"chromosome","NC_021352.1",2849797,2850615,"+",69622953,,"C629_RS13275","WP_003853879.1",272,"MULTISPECIES: ATP-binding cassette domain-containing protein"
"chromosome","NC_021352.1",2850668,2851237,"-",69622954,,"C629_RS13280","WP_230471497.1",189,"MULTISPECIES: LysE family translocator"
"chromosome","NC_021352.1",2851363,2851863,"+",69622955,,"C629_RS13285","WP_050816923.1",166,"MULTISPECIES: Lrp/AsnC family transcriptional regulator"
"chromosome","NC_021352.1",2851911,2852273,"-",69622956,,"C629_RS13290","WP_020309577.1",120,"MULTISPECIES: hypothetical protein"
"chromosome","NC_021352.1",2852357,2852839,"-",69622957,"ispF","C629_RS13295","WP_003853870.1",160,"MULTISPECIES: 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
"chromosome","NC_021352.1",2852832,2853602,"-",69622958,"ispD","C629_RS13300","WP_003853869.1",256,"MULTISPECIES: 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase"
"chromosome","NC_021352.1",2853609,2854205,"-",69622959,,"C629_RS13305","WP_003853867.1",198,"MULTISPECIES: CarD family transcriptional regulator"
"chromosome","NC_021352.1",2854513,2855238,"+",69622960,,"C629_RS13310","WP_003853866.1",241,"MULTISPECIES: response regulator transcription factor"
"chromosome","NC_021352.1",2855235,2856353,"+",69622961,,"C629_RS13315","WP_003853863.1",372,"MULTISPECIES: HAMP domain-containing histidine kinase"
